film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1963-01-01T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1963-10-10T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1963-10-25T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1964-02-14T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1964-03-13T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q106571,Bons Baisers de Russie,Terence Young,115,film et téléfilm d'action,1964-05-27T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-01-01T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-09T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-17T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-20T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-21T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-22T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-29T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1965-12-30T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107724,Opération Tonnerre,Terence Young,130,film et téléfilm d'action,1966-02-11T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107761,On ne vit que deux fois,Lewis Gilbert,117,film et téléfilm d'action,1967-01-01T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q107761,On ne vit que deux fois,Lewis Gilbert,117,film et téléfilm d'action,1967-06-12T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q107761,On ne vit que deux fois,Lewis Gilbert,117,film et téléfilm d'action,1967-06-13T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q107761,On ne vit que deux fois,Lewis Gilbert,117,film et téléfilm d'action,1967-09-14T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q107894,Au service secret de Sa Majesté,Peter Hunt,142,film et téléfilm d'action,1969-01-01T00:00:00Z,6.9/10
http://www.wikidata.org/entity/Q107894,Au service secret de Sa Majesté,Peter Hunt,142,film et téléfilm d'action,1969-12-19T00:00:00Z,6.9/10
http://www.wikidata.org/entity/Q108297,Spartacus,Stanley Kubrick,197,drame,1960-10-08T00:00:00Z,87/100
http://www.wikidata.org/entity/Q108297,Spartacus,Stanley Kubrick,198,drame,1960-10-08T00:00:00Z,87/100
http://www.wikidata.org/entity/Q109116,Le Dictateur,Charlie Chaplin,125,drame,1960-10-22T00:00:00Z,92%
http://www.wikidata.org/entity/Q110043,Les Oiseaux,Alfred Hitchcock,119,drame,1963-01-01T00:00:00Z,90/100
http://www.wikidata.org/entity/Q110043,Les Oiseaux,Alfred Hitchcock,119,drame,1963-03-28T00:00:00Z,90/100
http://www.wikidata.org/entity/Q110043,Les Oiseaux,Alfred Hitchcock,119,drame,1963-09-20T00:00:00Z,90/100
http://www.wikidata.org/entity/Q110354,La Grande Évasion,John Sturges,165,drame,1963-06-20T00:00:00Z,94%
http://www.wikidata.org/entity/Q110354,La Grande Évasion,John Sturges,165,drame,1963-07-04T00:00:00Z,94%
http://www.wikidata.org/entity/Q117090,Comment j'ai gagné la guerre,Richard Lester,106,drame,1967-01-01T00:00:00Z,5.7/10
http://www.wikidata.org/entity/Q127055,L'Ordinateur en folie,Robert Butler,90,comédie,1969-12-24T00:00:00Z,57%
http://www.wikidata.org/entity/Q127430,La Revanche de King Kong,Ishirō Honda,104,film et téléfilm de fantasy,1967-07-22T00:00:00Z,63%
http://www.wikidata.org/entity/Q127430,La Revanche de King Kong,Ishirō Honda,104,film et téléfilm de fantasy,1968-06-19T00:00:00Z,63%
http://www.wikidata.org/entity/Q128320,Le Vagabond de Tokyo,Seijun Suzuki,83,film noir,1966-01-01T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q128320,Le Vagabond de Tokyo,Seijun Suzuki,83,film noir,1966-04-10T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q128761,La Paysanne aux pieds nus,Vittorio De Sica,100,drame,1960-01-01T00:00:00Z,88%
http://www.wikidata.org/entity/Q129895,Pas de printemps pour Marnie,Alfred Hitchcock,124,drame,1964-01-01T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q129895,Pas de printemps pour Marnie,Alfred Hitchcock,124,drame,1964-07-17T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q129895,Pas de printemps pour Marnie,Alfred Hitchcock,124,drame,1964-08-28T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q129895,Pas de printemps pour Marnie,Alfred Hitchcock,124,drame,1964-09-17T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q133488,Kwaïdan,Masaki Kobayashi,183,film et téléfilm de fantasy,1964-12-29T00:00:00Z,91%
http://www.wikidata.org/entity/Q133488,Kwaïdan,Masaki Kobayashi,183,film et téléfilm de fantasy,1965-01-06T00:00:00Z,91%
http://www.wikidata.org/entity/Q133488,Kwaïdan,Masaki Kobayashi,183,film et téléfilm de fantasy,1965-07-15T00:00:00Z,91%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1969-02-26T00:00:00Z,94%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1969-05-20T00:00:00Z,94%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1969-05-21T00:00:00Z,94%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1969-11-14T00:00:00Z,94%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1969-12-08T00:00:00Z,94%
http://www.wikidata.org/entity/Q136605,Z,Costa-Gavras,127,drame,1970-01-01T00:00:00Z,94%
http://www.wikidata.org/entity/Q138373,Les Dessous de la millionnaire,Anthony Asquith,90,comédie romantique,1960-01-01T00:00:00Z,20%
http://www.wikidata.org/entity/Q139078,Zabriskie Point,Michelangelo Antonioni,107,drame,1970-01-01T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q139078,Zabriskie Point,Michelangelo Antonioni,107,drame,1970-09-03T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q141359,Oliver !,Carol Reed,146,drame,1968-12-17T00:00:00Z,90%
http://www.wikidata.org/entity/Q142751,Le Train,Arthur Penn,133,drame,1964-01-01T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,John Frankenheimer,133,drame,1964-01-01T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,Arthur Penn,133,drame,1964-09-24T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,John Frankenheimer,133,drame,1964-09-24T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,Arthur Penn,133,drame,1964-10-29T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,John Frankenheimer,133,drame,1964-10-29T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,Arthur Penn,133,drame,1964-11-06T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,John Frankenheimer,133,drame,1964-11-06T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,Arthur Penn,133,drame,1965-03-07T00:00:00Z,80/100
http://www.wikidata.org/entity/Q142751,Le Train,John Frankenheimer,133,drame,1965-03-07T00:00:00Z,80/100
http://www.wikidata.org/entity/Q144521,Titicut Follies,Frederick Wiseman,84,film documentaire,1967-01-01T00:00:00Z,100%
http://www.wikidata.org/entity/Q144970,Hatari !,Howard Hawks,157,drame,1962-01-01T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q144970,Hatari !,Paul Helmick,157,drame,1962-01-01T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q144970,Hatari !,Howard Hawks,157,drame,1962-06-19T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q144970,Hatari !,Paul Helmick,157,drame,1962-06-19T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q144970,Hatari !,Howard Hawks,157,drame,1962-12-21T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q144970,Hatari !,Paul Helmick,157,drame,1962-12-21T00:00:00Z,6.6/10
http://www.wikidata.org/entity/Q147878,L'Enfance d'Ivan,Andreï Tarkovski,95,drame,1962-04-06T00:00:00Z,100%
http://www.wikidata.org/entity/Q147878,L'Enfance d'Ivan,Andreï Tarkovski,95,drame,1962-05-09T00:00:00Z,100%
http://www.wikidata.org/entity/Q147878,L'Enfance d'Ivan,Andreï Tarkovski,95,drame,1962-09-01T00:00:00Z,100%
http://www.wikidata.org/entity/Q149995,Q149995,Chuck Jones,90,film et téléfilm de fantasy,1970-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q149995,Q149995,Abe Levitow,90,film et téléfilm de fantasy,1970-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q153677,Et pour quelques dollars de plus,Sergio Leone,132,western,1965-01-01T00:00:00Z,74/100
http://www.wikidata.org/entity/Q153677,Et pour quelques dollars de plus,Sergio Leone,132,western,1965-12-18T00:00:00Z,74/100
http://www.wikidata.org/entity/Q153677,Et pour quelques dollars de plus,Sergio Leone,132,western,1967-05-10T00:00:00Z,74/100
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-01-02T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-01-09T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-01-12T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-06-30T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-08-05T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-10-19T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1966-11-24T00:00:00Z,91%
http://www.wikidata.org/entity/Q154249,L'Invasion des morts-vivants,John Gilling,90,film et téléfilm de fantasy,1970-10-05T00:00:00Z,91%
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,John Ford,162,drame,1962-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,Henry Hathaway,162,drame,1962-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,George Marshall,162,drame,1962-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,John Ford,162,drame,1962-12-14T00:00:00Z,7/10
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,Henry Hathaway,162,drame,1962-12-14T00:00:00Z,7/10
http://www.wikidata.org/entity/Q162518,La Conquête de l'Ouest,George Marshall,162,drame,1962-12-14T00:00:00Z,7/10
http://www.wikidata.org/entity/Q163038,Psychose,Alfred Hitchcock,109,drame,1960-01-01T00:00:00Z,97/100
http://www.wikidata.org/entity/Q163038,Psychose,Alfred Hitchcock,109,drame,1960-08-17T00:00:00Z,97/100
http://www.wikidata.org/entity/Q163038,Psychose,Alfred Hitchcock,109,drame,1960-09-08T00:00:00Z,97/100
http://www.wikidata.org/entity/Q163038,Psychose,Alfred Hitchcock,109,drame,1960-10-07T00:00:00Z,97/100
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1964-01-01T00:00:00Z,97%
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1964-02-03T00:00:00Z,97%
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1964-02-19T00:00:00Z,97%
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1964-12-16T00:00:00Z,97%
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1965-11-12T00:00:00Z,97%
http://www.wikidata.org/entity/Q163868,Les Parapluies de Cherbourg,Jacques Demy,91,drame,1966-02-26T00:00:00Z,97%
http://www.wikidata.org/entity/Q164858,Le Gentleman en kimono,Mervyn LeRoy,156,drame,1961-12-27T00:00:00Z,67%
http://www.wikidata.org/entity/Q167905,Zazie dans le métro,Louis Malle,82,comédie,1960-10-28T00:00:00Z,78%
http://www.wikidata.org/entity/Q167905,Zazie dans le métro,Louis Malle,82,comédie,1960-12-20T00:00:00Z,78%
http://www.wikidata.org/entity/Q167905,Zazie dans le métro,Louis Malle,82,comédie,1967-07-31T00:00:00Z,78%
http://www.wikidata.org/entity/Q167905,Zazie dans le métro,Louis Malle,82,comédie,1967-08-18T00:00:00Z,78%
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,140,drame,1968-01-01T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,140,drame,1969-08-14T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,140,drame,1969-08-27T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,165,drame,1968-01-01T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,165,drame,1969-08-14T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,165,drame,1969-08-27T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,171,drame,1968-01-01T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,171,drame,1969-08-14T00:00:00Z,82/100
http://www.wikidata.org/entity/Q168154,Il était une fois dans l'Ouest,Sergio Leone,171,drame,1969-08-27T00:00:00Z,82/100
http://www.wikidata.org/entity/Q174513,La Vengeance aux deux visages,Marlon Brando,141,western,1961-03-30T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q174513,La Vengeance aux deux visages,Marlon Brando,141,western,1961-09-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q176559,Patrouilleur 109,Leslie H. Martinson,140,drame,1963-01-01T00:00:00Z,5.5/10
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1962-12-20T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1962-12-25T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-02-11T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-02-14T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-03-01T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-03-06T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-03-16T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-05-09T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-05-18T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-05-24T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-05-29T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-05-31T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-06-08T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-06-28T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-07-10T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-07-12T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-08-08T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-08-22T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-09-06T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-09-11T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-10-08T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-10-10T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1963-12-19T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1964-03-02T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1964-04-16T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1965-04-14T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1965-05-02T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1966-04-08T00:00:00Z,88/100
http://www.wikidata.org/entity/Q177922,Du silence et des ombres,Robert Mulligan,129,drame,1966-12-12T00:00:00Z,88/100
http://www.wikidata.org/entity/Q179743,L'Impossible Monsieur Bébé,Howard Hawks,102,Screwball comedy,1966-03-18T00:00:00Z,97%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1967-08-04T00:00:00Z,90%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1967-08-13T00:00:00Z,90%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1967-08-14T00:00:00Z,90%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1967-12-19T00:00:00Z,90%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1968-01-18T00:00:00Z,90%
http://www.wikidata.org/entity/Q181776,Bonnie et Clyde,Arthur Penn,107,drame,1968-01-24T00:00:00Z,90%
http://www.wikidata.org/entity/Q185445,Une femme mariée,Jean-Luc Godard,96,drame,1964-12-04T00:00:00Z,86%
http://www.wikidata.org/entity/Q189540,Les Sept Samouraïs,Akira Kurosawa,207,drame,1965-09-20T00:00:00Z,100%
http://www.wikidata.org/entity/Q193066,Diamants sur canapé,Blake Edwards,110,drame,1961-01-01T00:00:00Z,7.4/10
http://www.wikidata.org/entity/Q193066,Diamants sur canapé,Blake Edwards,110,drame,1961-10-06T00:00:00Z,7.4/10
http://www.wikidata.org/entity/Q193066,Diamants sur canapé,Blake Edwards,110,drame,1961-11-08T00:00:00Z,7.4/10
http://www.wikidata.org/entity/Q193066,Diamants sur canapé,Blake Edwards,110,drame,1961-12-15T00:00:00Z,7.4/10
http://www.wikidata.org/entity/Q193066,Diamants sur canapé,Blake Edwards,110,drame,1962-01-12T00:00:00Z,7.4/10
http://www.wikidata.org/entity/Q194106,La Cité des morts,John Llewellyn Moxey,76,film et téléfilm d'horreur,1960-01-01T00:00:00Z,5.9/10
http://www.wikidata.org/entity/Q195402,"Quoi de neuf, Pussycat ?",Clive Donner,104,comédie romantique,1965-01-01T00:00:00Z,5.4/10
http://www.wikidata.org/entity/Q195402,"Quoi de neuf, Pussycat ?",Richard Talmadge,104,comédie romantique,1965-01-01T00:00:00Z,5.4/10
http://www.wikidata.org/entity/Q195593,Masculin féminin,Jean-Luc Godard,104,drame,1966-01-01T00:00:00Z,95%
http://www.wikidata.org/entity/Q197233,Le Train de 16 h 50,George Pollock,83,comédie,1961-01-01T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q197233,Le Train de 16 h 50,George Pollock,83,comédie,1961-09-26T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q197233,Le Train de 16 h 50,George Pollock,83,comédie,1962-01-07T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q197233,Le Train de 16 h 50,George Pollock,83,comédie,1962-02-02T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q201215,My Fair Lady,George Cukor,171,drame,1964-01-01T00:00:00Z,95%
http://www.wikidata.org/entity/Q201215,My Fair Lady,George Cukor,171,drame,1964-12-23T00:00:00Z,95%
http://www.wikidata.org/entity/Q204893,Le Mystère des douze chaises,Mel Brooks,90,comédie,1970-01-01T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1966-12-22T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-02-22T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-02-23T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-02-24T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-03-06T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-03-17T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-03-26T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-05-01T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-05-29T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1967-07-07T00:00:00Z,60%
http://www.wikidata.org/entity/Q204958,Mes funérailles à Berlin,Guy Hamilton,102,film ou téléfilm d'espionnage,1968-06-13T00:00:00Z,60%
