film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q108745,SOS Fantômes,Ivan Reitman,105,film et téléfilm de fantasy,1984-12-07T00:00:00Z,95%
http://www.wikidata.org/entity/Q108745,SOS Fantômes,Ivan Reitman,105,film et téléfilm de fantasy,1985-01-25T00:00:00Z,95%
http://www.wikidata.org/entity/Q109110,Désigné pour mourir,Dwight H. Little,90,film et téléfilm d'action,1990-01-01T00:00:00Z,49/100
http://www.wikidata.org/entity/Q109331,Retour vers le futur 2,Robert Zemeckis,108,comédie,1989-11-22T00:00:00Z,6.2/10
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,105,drame,1986-01-01T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,105,drame,1986-05-16T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,105,drame,1986-07-04T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,105,drame,1986-08-07T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,105,drame,1986-10-03T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,109,drame,1986-01-01T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,109,drame,1986-05-16T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,109,drame,1986-07-04T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,109,drame,1986-08-07T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,109,drame,1986-10-03T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,110,drame,1986-01-01T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,110,drame,1986-05-16T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,110,drame,1986-07-04T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,110,drame,1986-08-07T00:00:00Z,50/100
http://www.wikidata.org/entity/Q110138,Top Gun,Tony Scott,110,drame,1986-10-03T00:00:00Z,50/100
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1981-12-11T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-03-10T00:00:00Z,6.4/10
