film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q105387,Independence Day,Roland Emmerich,145,film et téléfilm d'action,1996-01-01T00:00:00Z,67%
http://www.wikidata.org/entity/Q105387,Independence Day,Roland Emmerich,145,film et téléfilm d'action,1996-09-19T00:00:00Z,67%
http://www.wikidata.org/entity/Q105387,Independence Day,Roland Emmerich,145,film et téléfilm d'action,1996-10-02T00:00:00Z,67%
http://www.wikidata.org/entity/Q105387,Independence Day,Roland Emmerich,145,film et téléfilm d'action,1996-10-03T00:00:00Z,67%
http://www.wikidata.org/entity/Q105801,"Stargate, la porte des étoiles",Roland Emmerich,121,film et téléfilm d'action,1994-10-28T00:00:00Z,42/100
http://www.wikidata.org/entity/Q105801,"Stargate, la porte des étoiles",Roland Emmerich,121,film et téléfilm d'action,1995-03-09T00:00:00Z,42/100
http://www.wikidata.org/entity/Q105801,"Stargate, la porte des étoiles",Roland Emmerich,121,film et téléfilm d'action,1995-05-12T00:00:00Z,42/100
http://www.wikidata.org/entity/Q106428,Apollo 13,Ron Howard,134,drame,1995-06-30T00:00:00Z,96%
http://www.wikidata.org/entity/Q106428,Apollo 13,Ron Howard,134,drame,1995-10-19T00:00:00Z,96%
http://www.wikidata.org/entity/Q106428,Apollo 13,Ron Howard,134,drame,1995-11-03T00:00:00Z,96%
http://www.wikidata.org/entity/Q106506,Le Cinquième Élément,Luc Besson,121,film et téléfilm de fantasy,1997-01-01T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q106506,Le Cinquième Élément,Luc Besson,121,film et téléfilm de fantasy,1997-05-07T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q106506,Le Cinquième Élément,Luc Besson,121,film et téléfilm de fantasy,1997-05-09T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q106506,Le Cinquième Élément,Luc Besson,121,film et téléfilm de fantasy,1997-08-22T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q106506,Le Cinquième Élément,Luc Besson,121,film et téléfilm de fantasy,1997-08-28T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q106871,Une journée en enfer,John McTiernan,131,film et téléfilm d'action,1995-05-19T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q106871,Une journée en enfer,John McTiernan,131,film et téléfilm d'action,1995-06-22T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q106871,Une journée en enfer,John McTiernan,131,film et téléfilm d'action,1995-06-30T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q107167,Nuits blanches à Seattle,Nora Ephron,105,drame,1993-01-01T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107167,Nuits blanches à Seattle,Nora Ephron,105,drame,1993-06-25T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107167,Nuits blanches à Seattle,Nora Ephron,105,drame,1993-09-16T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107167,Nuits blanches à Seattle,Nora Ephron,105,drame,1993-10-15T00:00:00Z,6.7/10
http://www.wikidata.org/entity/Q107325,Dracula,Francis Ford Coppola,128,drame,1992-11-13T00:00:00Z,69%
http://www.wikidata.org/entity/Q107325,Dracula,Francis Ford Coppola,128,drame,1993-02-05T00:00:00Z,69%
http://www.wikidata.org/entity/Q107325,Dracula,Francis Ford Coppola,128,drame,1993-02-11T00:00:00Z,69%
http://www.wikidata.org/entity/Q108006,Speed,Jan de Bont,116,film et téléfilm d'action,1994-06-10T00:00:00Z,95%
http://www.wikidata.org/entity/Q108543,Alien 3,David Fincher,114,film et téléfilm d'action,1992-05-22T00:00:00Z,5.6/10
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-02T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-11T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-16T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-17T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-18T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1992-12-25T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-01-01T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-01-14T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-01-15T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-01-20T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-02-05T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-02-12T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-02-20T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-02-22T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-04-16T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-07-07T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1993-12-03T00:00:00Z,62/100
http://www.wikidata.org/entity/Q108946,Des hommes d'honneur,Rob Reiner,138,drame,1994-10-21T00:00:00Z,62/100
http://www.wikidata.org/entity/Q109110,Désigné pour mourir,Dwight H. Little,90,film et téléfilm d'action,1991-05-16T00:00:00Z,49/100
http://www.wikidata.org/entity/Q109135,Trainspotting,Danny Boyle,94,drame,1996-01-01T00:00:00Z,90%
http://www.wikidata.org/entity/Q109135,Trainspotting,Danny Boyle,94,drame,1996-02-23T00:00:00Z,90%
http://www.wikidata.org/entity/Q109135,Trainspotting,Danny Boyle,94,drame,1996-08-15T00:00:00Z,90%
http://www.wikidata.org/entity/Q110397,True Lies,James Cameron,141,comédie,1994-01-01T00:00:00Z,70%
http://www.wikidata.org/entity/Q110397,True Lies,James Cameron,141,comédie,1994-07-15T00:00:00Z,70%
http://www.wikidata.org/entity/Q110397,True Lies,James Cameron,141,comédie,1994-08-18T00:00:00Z,70%
http://www.wikidata.org/entity/Q110397,True Lies,James Cameron,141,comédie,1994-09-23T00:00:00Z,70%
http://www.wikidata.org/entity/Q110397,True Lies,James Cameron,141,comédie,1994-10-12T00:00:00Z,70%
http://www.wikidata.org/entity/Q117315,La Leçon de piano,Jane Campion,120,drame,1993-01-01T00:00:00Z,90%
http://www.wikidata.org/entity/Q117315,La Leçon de piano,Jane Campion,120,drame,1993-08-12T00:00:00Z,90%
http://www.wikidata.org/entity/Q117315,La Leçon de piano,Jane Campion,121,drame,1993-01-01T00:00:00Z,90%
http://www.wikidata.org/entity/Q117315,La Leçon de piano,Jane Campion,121,drame,1993-08-12T00:00:00Z,90%
http://www.wikidata.org/entity/Q117698,Au-delà du ring,Barry W. Blaustein,103,film documentaire,1999-01-01T00:00:00Z,82%
http://www.wikidata.org/entity/Q118375,Beignets de tomates vertes,Jon Avnet,130,drame,1991-12-27T00:00:00Z,77%
http://www.wikidata.org/entity/Q118375,Beignets de tomates vertes,Jon Avnet,130,drame,1992-08-14T00:00:00Z,77%
http://www.wikidata.org/entity/Q118375,Beignets de tomates vertes,Jon Avnet,130,drame,1992-09-03T00:00:00Z,77%
http://www.wikidata.org/entity/Q118914,Virus,John Bruno,99,film et téléfilm d'horreur,1999-01-01T00:00:00Z,14%
http://www.wikidata.org/entity/Q118914,Virus,John Bruno,99,film et téléfilm d'horreur,1999-05-20T00:00:00Z,14%
http://www.wikidata.org/entity/Q120484,Fair Game,Andrew Sipes,86,film et téléfilm d'action,1995-11-03T00:00:00Z,3/10
http://www.wikidata.org/entity/Q120484,Fair Game,Andrew Sipes,86,film et téléfilm d'action,1996-02-15T00:00:00Z,3/10
http://www.wikidata.org/entity/Q123097,Maniac Cop 2,William Lustig,84,film et téléfilm d'action,1991-06-13T00:00:00Z,62%
http://www.wikidata.org/entity/Q123166,Gettysburg,Ronald F. Maxwell,250,film et téléfilm de guerre,1993-10-08T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q123166,Gettysburg,Ronald F. Maxwell,250,film et téléfilm de guerre,1994-02-11T00:00:00Z,7.3/10
http://www.wikidata.org/entity/Q123259,Val Abraham,Manoel de Oliveira,187,drame,1993-01-01T00:00:00Z,86%
http://www.wikidata.org/entity/Q123259,Val Abraham,Manoel de Oliveira,187,drame,1994-02-03T00:00:00Z,86%
http://www.wikidata.org/entity/Q126974,La Malédiction de la momie,Russell Mulcahy,85,film et téléfilm d'horreur,1998-01-01T00:00:00Z,4.2/10
http://www.wikidata.org/entity/Q127045,L'Ultime Souper,Stacy Title,92,humour noir,1995-01-01T00:00:00Z,6/10
http://www.wikidata.org/entity/Q127045,L'Ultime Souper,Stacy Title,92,humour noir,1997-02-20T00:00:00Z,6/10
http://www.wikidata.org/entity/Q127427,Puppet Master II,David W. Allen,88,film et téléfilm de fantasy,1991-07-02T00:00:00Z,4.6/10
http://www.wikidata.org/entity/Q127665,Flirting,John Duigan,96,drame,1991-03-21T00:00:00Z,96%
http://www.wikidata.org/entity/Q127760,Elle et lui,Ken Kwapis,111,comédie romantique,1991-01-01T00:00:00Z,33%
http://www.wikidata.org/entity/Q127760,Elle et lui,Marisa Silver,111,comédie romantique,1991-01-01T00:00:00Z,33%
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-01-01T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-11-23T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-03T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-04T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-09T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-15T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-16T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-22T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129265,Junior,Ivan Reitman,106,comédie,1994-12-23T00:00:00Z,59/100
http://www.wikidata.org/entity/Q129283,King Ralph,David S. Ward,97,comédie romantique,1991-01-01T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q129283,King Ralph,David S. Ward,97,comédie romantique,1991-02-15T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q129283,King Ralph,David S. Ward,97,comédie romantique,1991-05-16T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q129288,Opération Shakespeare,Penny Marshall,117,comédie,1994-01-01T00:00:00Z,44/100
http://www.wikidata.org/entity/Q129288,Opération Shakespeare,Penny Marshall,117,comédie,1994-06-03T00:00:00Z,44/100
http://www.wikidata.org/entity/Q129288,Opération Shakespeare,Penny Marshall,117,comédie,1994-09-08T00:00:00Z,44/100
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Joel Coen,115,drame,1991-02-14T00:00:00Z,66/100
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Ethan Coen,115,drame,1991-02-14T00:00:00Z,66/100
http://www.wikidata.org/entity/Q132351,Usual Suspects,Bryan Singer,106,drame,1995-01-01T00:00:00Z,76/100
http://www.wikidata.org/entity/Q132351,Usual Suspects,Bryan Singer,106,drame,1996-01-18T00:00:00Z,76/100
http://www.wikidata.org/entity/Q133461,La Cité des douleurs,Hou Hsiao-hsien,158,drame,1991-01-10T00:00:00Z,100%
http://www.wikidata.org/entity/Q133654,Le Silence des agneaux,Jonathan Demme,118,drame,1991-01-30T00:00:00Z,95%
http://www.wikidata.org/entity/Q133654,Le Silence des agneaux,Jonathan Demme,118,drame,1991-02-14T00:00:00Z,95%
http://www.wikidata.org/entity/Q133654,Le Silence des agneaux,Jonathan Demme,118,drame,1991-04-11T00:00:00Z,95%
http://www.wikidata.org/entity/Q133654,Le Silence des agneaux,Jonathan Demme,118,drame,1991-04-19T00:00:00Z,95%
http://www.wikidata.org/entity/Q134773,Forrest Gump,Robert Zemeckis,142,drame,1994-06-23T00:00:00Z,82/100
http://www.wikidata.org/entity/Q134773,Forrest Gump,Robert Zemeckis,142,drame,1994-07-06T00:00:00Z,82/100
http://www.wikidata.org/entity/Q134773,Forrest Gump,Robert Zemeckis,142,drame,1994-10-05T00:00:00Z,82/100
http://www.wikidata.org/entity/Q134773,Forrest Gump,Robert Zemeckis,142,drame,1994-10-13T00:00:00Z,82/100
http://www.wikidata.org/entity/Q134773,Forrest Gump,Robert Zemeckis,142,drame,1994-10-14T00:00:00Z,82/100
http://www.wikidata.org/entity/Q135315,De beaux lendemains,Atom Egoyan,112,drame,1997-01-01T00:00:00Z,98%
http://www.wikidata.org/entity/Q135315,De beaux lendemains,Atom Egoyan,112,drame,1998-03-05T00:00:00Z,98%
http://www.wikidata.org/entity/Q135491,Croc-Blanc,Randal Kleiser,104,drame,1991-01-18T00:00:00Z,67%
http://www.wikidata.org/entity/Q135491,Croc-Blanc,Randal Kleiser,104,drame,1991-10-31T00:00:00Z,67%
http://www.wikidata.org/entity/Q137130,Guns 1748,Jake Scott,96,comédie,1999-01-01T00:00:00Z,24%
http://www.wikidata.org/entity/Q137130,Guns 1748,Jake Scott,96,comédie,1999-09-30T00:00:00Z,24%
http://www.wikidata.org/entity/Q137595,Mumford,Lawrence Kasdan,112,Screwball comedy,1999-09-24T00:00:00Z,62/100
http://www.wikidata.org/entity/Q137703,Quatre jours en septembre,Bruno Barreto,106,drame,1997-01-01T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q139133,Gary et Linda,Richard Wenk,110,comédie romantique,1999-01-01T00:00:00Z,23%
http://www.wikidata.org/entity/Q143835,Holy Smoke,Jane Campion,110,drame,1999-01-01T00:00:00Z,5.6/10
http://www.wikidata.org/entity/Q143901,Flashback,Franco Amurri,104,comédie,1991-02-14T00:00:00Z,40%
http://www.wikidata.org/entity/Q144483,Le Dernier des Mohicans,Michael Mann,112,drame,1992-08-26T00:00:00Z,88%
http://www.wikidata.org/entity/Q144483,Le Dernier des Mohicans,Michael Mann,112,drame,1993-01-14T00:00:00Z,88%
http://www.wikidata.org/entity/Q146605,Zandalee,Sam Pillsbury,86,drame,1991-01-01T00:00:00Z,33%
http://www.wikidata.org/entity/Q146605,Zandalee,Sam Pillsbury,86,drame,1991-05-09T00:00:00Z,33%
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-01-01T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-02-12T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-03-17T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-03-20T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-05-21T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q146673,Basic Instinct,Paul Verhoeven,128,drame,1992-11-13T00:00:00Z,6.1/10
http://www.wikidata.org/entity/Q148383,La Tentation de Vénus,István Szabó,119,drame,1991-01-01T00:00:00Z,100%
http://www.wikidata.org/entity/Q148383,La Tentation de Vénus,István Szabó,119,drame,1991-09-26T00:00:00Z,100%
http://www.wikidata.org/entity/Q148428,Le Baiser empoisonné,Norman René,98,film et téléfilm de fantasy,1992-07-10T00:00:00Z,5.8/10
http://www.wikidata.org/entity/Q148429,Les Ensorceleuses,Griffin Dunne,100,drame,1998-01-01T00:00:00Z,4.6/10
http://www.wikidata.org/entity/Q148429,Les Ensorceleuses,Griffin Dunne,100,drame,1998-12-17T00:00:00Z,4.6/10
http://www.wikidata.org/entity/Q150949,La Puissance de l'ange,John G. Avildsen,125,drame,1992-01-01T00:00:00Z,35%
http://www.wikidata.org/entity/Q150949,La Puissance de l'ange,John G. Avildsen,125,drame,1992-11-05T00:00:00Z,35%
http://www.wikidata.org/entity/Q151597,Love Stinks,Jeff Franklin,95,comédie romantique,1999-01-01T00:00:00Z,19%
http://www.wikidata.org/entity/Q151597,Love Stinks,Jeff Franklin,95,comédie romantique,1999-12-16T00:00:00Z,19%
http://www.wikidata.org/entity/Q151606,Place Vendôme,Nicole Garcia,117,drame,1998-01-01T00:00:00Z,74/100
http://www.wikidata.org/entity/Q151606,Place Vendôme,Nicole Garcia,117,drame,1999-05-06T00:00:00Z,74/100
http://www.wikidata.org/entity/Q151784,Vivre !,Zhang Yimou,132,drame,1994-01-01T00:00:00Z,87%
http://www.wikidata.org/entity/Q151784,Vivre !,Zhang Yimou,132,drame,1994-05-17T00:00:00Z,87%
http://www.wikidata.org/entity/Q151784,Vivre !,Zhang Yimou,132,drame,1994-06-30T00:00:00Z,87%
http://www.wikidata.org/entity/Q151784,Vivre !,Zhang Yimou,132,drame,1994-07-28T00:00:00Z,87%
http://www.wikidata.org/entity/Q151784,Vivre !,Zhang Yimou,132,drame,1994-11-18T00:00:00Z,87%
http://www.wikidata.org/entity/Q151873,Une liaison pornographique,Frédéric Fonteyne,81,drame,1999-01-01T00:00:00Z,86%
http://www.wikidata.org/entity/Q151921,California Man,Les Mayfield,85,film et téléfilm de fantasy,1992-05-22T00:00:00Z,3.5/10
http://www.wikidata.org/entity/Q151921,California Man,Les Mayfield,85,film et téléfilm de fantasy,1992-08-06T00:00:00Z,3.5/10
http://www.wikidata.org/entity/Q155089,Antonia et ses filles,Marleen Gorris,96,drame,1995-05-19T00:00:00Z,6.9/10
http://www.wikidata.org/entity/Q156309,Le Fugitif,Andrew Davis,130,film et téléfilm d'action,1993-01-01T00:00:00Z,87/100
http://www.wikidata.org/entity/Q156309,Le Fugitif,Andrew Davis,130,film et téléfilm d'action,1993-08-06T00:00:00Z,87/100
http://www.wikidata.org/entity/Q156309,Le Fugitif,Andrew Davis,130,film et téléfilm d'action,1993-09-16T00:00:00Z,87/100
http://www.wikidata.org/entity/Q156516,Underground,Emir Kusturica,163,drame,1995-04-01T00:00:00Z,86%
http://www.wikidata.org/entity/Q156516,Underground,Emir Kusturica,163,drame,1995-11-23T00:00:00Z,86%
http://www.wikidata.org/entity/Q156516,Underground,Emir Kusturica,163,drame,1995-12-26T00:00:00Z,86%
http://www.wikidata.org/entity/Q156516,Underground,Emir Kusturica,163,drame,1997-06-20T00:00:00Z,86%
http://www.wikidata.org/entity/Q158559,Le Maître des lieux,James Orr,96,comédie,1995-03-03T00:00:00Z,3.4/10
http://www.wikidata.org/entity/Q159808,"Chat noir, chat blanc",Emir Kusturica,123,drame,1998-01-01T00:00:00Z,82%
http://www.wikidata.org/entity/Q159808,"Chat noir, chat blanc",Emir Kusturica,123,drame,1999-01-28T00:00:00Z,82%
http://www.wikidata.org/entity/Q162225,Le Témoin du mal,Gregory Hoblit,123,film et téléfilm d'horreur,1998-01-16T00:00:00Z,40%
http://www.wikidata.org/entity/Q162225,Le Témoin du mal,Gregory Hoblit,123,film et téléfilm d'horreur,1998-03-26T00:00:00Z,40%
http://www.wikidata.org/entity/Q162729,Braveheart,Mel Gibson,178,drame,1995-01-01T00:00:00Z,7.2
http://www.wikidata.org/entity/Q162729,Braveheart,Mel Gibson,178,drame,1995-05-24T00:00:00Z,7.2
http://www.wikidata.org/entity/Q162729,Braveheart,Mel Gibson,178,drame,1995-09-01T00:00:00Z,7.2
http://www.wikidata.org/entity/Q162729,Braveheart,Mel Gibson,178,drame,1995-10-04T00:00:00Z,7.2
http://www.wikidata.org/entity/Q162729,Braveheart,Mel Gibson,178,drame,1995-10-05T00:00:00Z,7.2
http://www.wikidata.org/entity/Q162759,Du venin dans les veines,Q22111405,92,drame,1998-01-01T00:00:00Z,3.5/10
http://www.wikidata.org/entity/Q165713,"Star Wars, épisode I : La Menace fantôme",George Lucas,133,film et téléfilm de fantasy,1999-05-19T00:00:00Z,6/10
http://www.wikidata.org/entity/Q165713,"Star Wars, épisode I : La Menace fantôme",George Lucas,133,film et téléfilm de fantasy,1999-07-10T00:00:00Z,6/10
http://www.wikidata.org/entity/Q165713,"Star Wars, épisode I : La Menace fantôme",George Lucas,133,film et téléfilm de fantasy,1999-08-19T00:00:00Z,6/10
http://www.wikidata.org/entity/Q165713,"Star Wars, épisode I : La Menace fantôme",George Lucas,133,film et téléfilm de fantasy,1999-09-17T00:00:00Z,6/10
http://www.wikidata.org/entity/Q165713,"Star Wars, épisode I : La Menace fantôme",George Lucas,133,film et téléfilm de fantasy,1999-10-13T00:00:00Z,6/10
http://www.wikidata.org/entity/Q165817,Il faut sauver le soldat Ryan,Steven Spielberg,169,drame,1998-01-01T00:00:00Z,94%
http://www.wikidata.org/entity/Q165817,Il faut sauver le soldat Ryan,Steven Spielberg,169,drame,1998-07-24T00:00:00Z,94%
http://www.wikidata.org/entity/Q165817,Il faut sauver le soldat Ryan,Steven Spielberg,169,drame,1998-10-08T00:00:00Z,94%
http://www.wikidata.org/entity/Q165817,Il faut sauver le soldat Ryan,Steven Spielberg,169,drame,1998-10-09T00:00:00Z,94%
http://www.wikidata.org/entity/Q166588,Le Sorgho rouge,Zhang Yimou,91,film et téléfilm de guerre,1991-01-01T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q166588,Le Sorgho rouge,Zhang Yimou,91,film et téléfilm de guerre,1992-12-01T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q166588,Le Sorgho rouge,Zhang Yimou,92,film et téléfilm de guerre,1991-01-01T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q166588,Le Sorgho rouge,Zhang Yimou,92,film et téléfilm de guerre,1992-12-01T00:00:00Z,7.9/10
http://www.wikidata.org/entity/Q167437,Le Chacal,Michael Caton-Jones,124,drame,1997-11-14T00:00:00Z,24%
http://www.wikidata.org/entity/Q167437,Le Chacal,Michael Caton-Jones,124,drame,1998-03-12T00:00:00Z,24%
http://www.wikidata.org/entity/Q167687,Q167687,Charlie Peters,96,comédie romantique,1998-01-01T00:00:00Z,43%
http://www.wikidata.org/entity/Q167726,Jurassic Park,Steven Spielberg,127,film et téléfilm d'action,1993-06-09T00:00:00Z,8.4/10
http://www.wikidata.org/entity/Q167726,Jurassic Park,Steven Spielberg,127,film et téléfilm d'action,1993-06-11T00:00:00Z,8.4/10
http://www.wikidata.org/entity/Q167726,Jurassic Park,Steven Spielberg,127,film et téléfilm d'action,1993-06-13T00:00:00Z,8.4/10
http://www.wikidata.org/entity/Q167726,Jurassic Park,Steven Spielberg,127,film et téléfilm d'action,1993-07-02T00:00:00Z,8.4/10
http://www.wikidata.org/entity/Q167726,Jurassic Park,Steven Spielberg,127,film et téléfilm d'action,1993-07-08T00:00:00Z,8.4/10
