film,filmLabel,image,realisateurLabel,dureeLabel
http://www.wikidata.org/entity/Q107761,On ne vit que deux fois,http://commons.wikimedia.org/wiki/Special:FilePath/Little%20Nellie.jpg,Lewis Gilbert,117
http://www.wikidata.org/entity/Q107914,Les diamants sont éternels,http://commons.wikimedia.org/wiki/Special:FilePath/Sean%20Connery%20as%20James%20Bond%20%281971%29.jpg,Guy Hamilton,120
http://www.wikidata.org/entity/Q108297,Spartacus,http://commons.wikimedia.org/wiki/Special:FilePath/Spartacus%20-%201960%20-%20poster.png,Stanley Kubrick,197
http://www.wikidata.org/entity/Q108297,Spartacus,http://commons.wikimedia.org/wiki/Special:FilePath/Spartacus%20-%201960%20-%20poster.png,Stanley Kubrick,198
http://www.wikidata.org/entity/Q108525,Les Incorruptibles,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Untouchables%20Filmlogo.png,Brian De Palma,119
http://www.wikidata.org/entity/Q109116,Le Dictateur,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Great%20Dictator%20still%20cropped%20%28high%20quality%20version%29.jpg,Charlie Chaplin,125
http://www.wikidata.org/entity/Q109331,Retour vers le futur 2,http://commons.wikimedia.org/wiki/Special:FilePath/Delorean5.jpg,Robert Zemeckis,108
http://www.wikidata.org/entity/Q109331,Retour vers le futur 2,http://commons.wikimedia.org/wiki/Special:FilePath/Hover%20board%20%28hovering%29.jpg,Robert Zemeckis,108
http://www.wikidata.org/entity/Q109564,La Corde,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Stewart%20in%20Rope%20trailer%201.png,Alfred Hitchcock,80
http://www.wikidata.org/entity/Q109767,Les Blues Brothers,http://commons.wikimedia.org/wiki/Special:FilePath/Blues%20Brothers.JPG,John Landis,148
http://www.wikidata.org/entity/Q110043,Les Oiseaux,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Hitchcock%27s%20The%20Birds%20Trailer%20-%20Tippi.png,Alfred Hitchcock,119
http://www.wikidata.org/entity/Q110365,Dancer in the Dark,http://commons.wikimedia.org/wiki/Special:FilePath/Bj%C3%B6rk%20at%20Cannes.jpg,Lars von Trier,140
http://www.wikidata.org/entity/Q111655,Vingt Mille Lieues sous les mers,http://commons.wikimedia.org/wiki/Special:FilePath/20%2C000%20Leagues%20under%20the%20Sea%20-%20movie%20scene%20-%20newspaper%20July%201917.jpg,Stuart Paton,105
http://www.wikidata.org/entity/Q111788,Le Cirque des vampires,http://commons.wikimedia.org/wiki/Special:FilePath/Adrienne-corri-trailer.jpg,Robert William Young,86
http://www.wikidata.org/entity/Q111788,Le Cirque des vampires,http://commons.wikimedia.org/wiki/Special:FilePath/Adrienne-corri-trailer.jpg,Robert William Young,87
http://www.wikidata.org/entity/Q112477,Giorno di nozze,http://commons.wikimedia.org/wiki/Special:FilePath/Giornonozze%20scena-matr.jpg,Raffaello Matarazzo,88
http://www.wikidata.org/entity/Q114415,Ceux de la zone,http://commons.wikimedia.org/wiki/Special:FilePath/Spencer%20Tracy%20Loretta%20Young%20Man%27s%20Castle.jpg,Frank Borzage,66
http://www.wikidata.org/entity/Q114665,Une étrangère dans la ville,http://commons.wikimedia.org/wiki/Special:FilePath/Greer%20Garson%20in%20%27Strange%20Lady%20in%20Town%27%2C%201955.jpg,Mervyn LeRoy,112
http://www.wikidata.org/entity/Q114819,Dune,http://commons.wikimedia.org/wiki/Special:FilePath/Dune%20%28Logo%29.png,David Lynch,137
http://www.wikidata.org/entity/Q115760,Catwoman,http://commons.wikimedia.org/wiki/Special:FilePath/Catwoman.svg,Pitof,104
http://www.wikidata.org/entity/Q116068,Les Derniers Jours de Mussolini,http://commons.wikimedia.org/wiki/Special:FilePath/Mussolini%20ultimo%20atto.png,Carlo Lizzani,110
http://www.wikidata.org/entity/Q116349,La Femme de sa vie,http://commons.wikimedia.org/wiki/Special:FilePath/Poster%20-%20No%20More%20Ladies%2004.jpg,George Cukor,81
http://www.wikidata.org/entity/Q116349,La Femme de sa vie,http://commons.wikimedia.org/wiki/Special:FilePath/Poster%20-%20No%20More%20Ladies%2004.jpg,Edward H. Griffith,81
http://www.wikidata.org/entity/Q116734,Le Gendarme à New York,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Gendarme%20%C3%A0%20New%20York%20%E2%80%94%20Casquette%20%26%20insigne%20de%20policier%20new%20yorkais%20.jpg,Jean Girault,98
http://www.wikidata.org/entity/Q116852,Batman,http://commons.wikimedia.org/wiki/Special:FilePath/Batman%20cossplay.JPG,Tim Burton,126
http://www.wikidata.org/entity/Q117464,Le Gendarme de Saint-Tropez,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20de%20Fun%C3%A8s%20%E2%80%94%20Tournage%20Le%20Gendarme%20et%20les%20Extra-terrestres%20%E2%80%94%20Saint-Tropez%2C%201978.jpg,Jean Girault,89
http://www.wikidata.org/entity/Q118375,Beignets de tomates vertes,http://commons.wikimedia.org/wiki/Special:FilePath/Window%20at%20the%20Whistlestop.760.jpg,Jon Avnet,130
http://www.wikidata.org/entity/Q118914,Virus,http://commons.wikimedia.org/wiki/Special:FilePath/Virus1.gif,John Bruno,99
http://www.wikidata.org/entity/Q118976,Alexandre Nevski,http://commons.wikimedia.org/wiki/Special:FilePath/Nevski3.jpg,Sergueï Eisenstein,112
http://www.wikidata.org/entity/Q118976,Alexandre Nevski,http://commons.wikimedia.org/wiki/Special:FilePath/Nevski3.jpg,Dmitri Vassiliev,112
http://www.wikidata.org/entity/Q122113,Super,http://commons.wikimedia.org/wiki/Special:FilePath/Super%20Panel%203%202010%20CC.jpg,James Gunn,92
http://www.wikidata.org/entity/Q123742,Cloverfield,http://commons.wikimedia.org/wiki/Special:FilePath/Cloverfield%20at%20Mann%27s%20Chinese.jpg,Matt Reeves,85
http://www.wikidata.org/entity/Q124612,L'Étrange Créature du lac noir,http://commons.wikimedia.org/wiki/Special:FilePath/Creature%20from%20the%20Black%20Lagoon%20poster.jpg,Jack Arnold,79
http://www.wikidata.org/entity/Q124697,1900,http://commons.wikimedia.org/wiki/Special:FilePath/Novecento%20-%20Sutherland-De%20Niro-Depardieu.jpg,Bernardo Bertolucci,317
http://www.wikidata.org/entity/Q126135,L'Éventail de Lady Windermere,http://commons.wikimedia.org/wiki/Special:FilePath/Lady%20Windermere%27s%20Fan%20%281925%29%20-%207.jpg,Ernst Lubitsch,89
http://www.wikidata.org/entity/Q126699,Gran Torino,http://commons.wikimedia.org/wiki/Special:FilePath/Gran-torino-509e76b22e77f.png,Clint Eastwood,116
http://www.wikidata.org/entity/Q127021,M le maudit,http://commons.wikimedia.org/wiki/Special:FilePath/Wandmalerei%20im%20Tanzcafe%20LiBella.jpg,Fritz Lang,117
http://www.wikidata.org/entity/Q127551,Q127551,http://commons.wikimedia.org/wiki/Special:FilePath/Waseikingkong.jpg,Torajirō Saitō,30
http://www.wikidata.org/entity/Q127632,Le Fils de Kong,http://commons.wikimedia.org/wiki/Special:FilePath/Son%20of%20Kong.jpg,Ernest B. Schoedsack,70
http://www.wikidata.org/entity/Q127897,Père et Fille,http://commons.wikimedia.org/wiki/Special:FilePath/THE%20GILL%20HOUSE%2C%20PAULSBORO%2C%20GLOUCESTER%20COUNTY.jpg,Kevin Smith,98
http://www.wikidata.org/entity/Q128504,Parfum de femme,http://commons.wikimedia.org/wiki/Special:FilePath/Agostina%20Belli.JPG,Dino Risi,100
http://www.wikidata.org/entity/Q128582,Mission to Mars,http://commons.wikimedia.org/wiki/Special:FilePath/Mission%20to%20Mars%20logo.svg,Brian De Palma,114
http://www.wikidata.org/entity/Q128718,Détenu en attente de jugement,http://commons.wikimedia.org/wiki/Special:FilePath/Detenuto%20in%20attesa%20di%20giudizio.JPG,Nanni Loy,99
http://www.wikidata.org/entity/Q128730,Treize Jours,http://commons.wikimedia.org/wiki/Special:FilePath/Thirteen%20Days.png,Roger Donaldson,145
http://www.wikidata.org/entity/Q128761,La Paysanne aux pieds nus,http://commons.wikimedia.org/wiki/Special:FilePath/La%20ciociara%2C%20screenshot.gif,Vittorio De Sica,100
http://www.wikidata.org/entity/Q128924,Burt Munro,http://commons.wikimedia.org/wiki/Special:FilePath/Burtmunro1920indian.JPG,Roger Donaldson,127
http://www.wikidata.org/entity/Q128930,La Rue rouge,http://commons.wikimedia.org/wiki/Special:FilePath/Scarlet%20Street%20%281945%29%201.jpg,Fritz Lang,103
http://www.wikidata.org/entity/Q128982,Cyrano de Bergerac,http://commons.wikimedia.org/wiki/Special:FilePath/Depardieu%20Cannes%20Cyrano.jpg,Jean-Paul Rappeneau,138
http://www.wikidata.org/entity/Q129049,La Femme déshonorée,http://commons.wikimedia.org/wiki/Special:FilePath/Hedy%20Lamarr%20in%20Dishonored%20Lady%205.jpg,Robert Stevenson,85
http://www.wikidata.org/entity/Q129049,La Femme déshonorée,http://commons.wikimedia.org/wiki/Special:FilePath/Hedy%20Lamarr%20in%20Dishonored%20Lady%205.jpg,Hunt Stromberg,85
http://www.wikidata.org/entity/Q129049,La Femme déshonorée,http://commons.wikimedia.org/wiki/Special:FilePath/Hedy%20Lamarr%20in%20Dishonored%20Lady%205.jpg,Jack Chertok,85
http://www.wikidata.org/entity/Q129074,Le Cerveau qui ne voulait pas mourir,http://commons.wikimedia.org/wiki/Special:FilePath/Brainthatwouldntdie.jpg,Joseph Green,82
http://www.wikidata.org/entity/Q129083,Les Indomptables,http://commons.wikimedia.org/wiki/Special:FilePath/LustyMenPoster2.jpg,Nicholas Ray,102
http://www.wikidata.org/entity/Q129083,Les Indomptables,http://commons.wikimedia.org/wiki/Special:FilePath/LustyMenPoster2.jpg,Robert Parrish,102
http://www.wikidata.org/entity/Q129088,Dommage qu'elle soit une putain,http://commons.wikimedia.org/wiki/Special:FilePath/Angela%20Luce%20in%20Addio%20fratello%20crudele.png,Giuseppe Patroni Griffi,102
http://www.wikidata.org/entity/Q129265,Junior,http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20San%20Francisco%20from%20Ina%20Coolbrith%20Park-01445.jpg,Ivan Reitman,106
http://www.wikidata.org/entity/Q129283,King Ralph,http://commons.wikimedia.org/wiki/Special:FilePath/Buckingham%20Palace%20and%20Victoria%20Monument%20-%20September%202006.jpg,David S. Ward,97
http://www.wikidata.org/entity/Q129411,Tatarak,http://commons.wikimedia.org/wiki/Special:FilePath/Tatarak%20Grudziadz.JPG,Andrzej Wajda,85
http://www.wikidata.org/entity/Q129895,Pas de printemps pour Marnie,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Hitchcock%27s%20Marnie%20Trailer%20-%20Tippi%20Hedren%20%26%20Sean%20Connery%20%281%29.png,Alfred Hitchcock,124
http://www.wikidata.org/entity/Q130142,Miller's Crossing,http://commons.wikimedia.org/wiki/Special:FilePath/Miller%27s%20Crossing%20logo.png,Joel Coen,115
http://www.wikidata.org/entity/Q130142,Miller's Crossing,http://commons.wikimedia.org/wiki/Special:FilePath/Miller%27s%20Crossing%20logo.png,Ethan Coen,115
http://www.wikidata.org/entity/Q130271,"Va, vis et deviens",http://commons.wikimedia.org/wiki/Special:FilePath/Radu%20Mihaileanu-2005.jpg,Radu Mihaileanu,135
http://www.wikidata.org/entity/Q130612,La Charge des Cosaques,http://commons.wikimedia.org/wiki/Special:FilePath/Agi%20Murad%20poster%20Italy.jpg,Riccardo Freda,91
http://www.wikidata.org/entity/Q130668,Q130668,http://commons.wikimedia.org/wiki/Special:FilePath/Fighting%20with%20Buffalo%20Bill%20-%201926%20-%20lobby%20card.jpg,Ray Taylor,
http://www.wikidata.org/entity/Q130769,San Francisco,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Francisco%20lobby%20card%204.jpg,D. W. Griffith,115
http://www.wikidata.org/entity/Q130769,San Francisco,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Francisco%20lobby%20card%204.jpg,W. S. Van Dyke,115
http://www.wikidata.org/entity/Q130803,Profession Magliari,http://commons.wikimedia.org/wiki/Special:FilePath/I%20magliari.JPG,Francesco Rosi,92
http://www.wikidata.org/entity/Q131842,La Légende des sept vampires d'or,http://commons.wikimedia.org/wiki/Special:FilePath/The%207%20Brothers%20Meet%20Dracula.jpg,Chang Cheh,83
http://www.wikidata.org/entity/Q473966,Q473966,http://commons.wikimedia.org/wiki/Special:FilePath/Wo%20ist%20fred%20logo.svg,Anno Saul,107
http://www.wikidata.org/entity/Q474033,Battleship,http://commons.wikimedia.org/wiki/Special:FilePath/Battleship.png,Peter Berg,131
http://www.wikidata.org/entity/Q474093,"Millénium, les hommes qui n'aimaient pas les femmes",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Girl%20With%20the%20Dragon%20Tattoo%202011.jpg,David Fincher,158
http://www.wikidata.org/entity/Q474098,Amours chiennes,http://commons.wikimedia.org/wiki/Special:FilePath/Amores-perros-logo.svg,Alejandro González Iñárritu,153
http://www.wikidata.org/entity/Q475293,"Hello, Dolly!",http://commons.wikimedia.org/wiki/Special:FilePath/Hello%2C%20Dolly%21.jpg,Gene Kelly,146
http://www.wikidata.org/entity/Q475529,L'Extravagant Mr. Deeds,http://commons.wikimedia.org/wiki/Special:FilePath/Gary%20Cooper%20in%20Mr.%20Deeds%20Goes%20to%20Town%20trailer.JPG,Frank Capra,115
http://www.wikidata.org/entity/Q475925,Film d'amour et d'anarchie,http://commons.wikimedia.org/wiki/Special:FilePath/Filmdamoreedanarchia.png,Lina Wertmüller,120
http://www.wikidata.org/entity/Q476311,La Femme gauchère,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20ancienne%20de%20clamart.jpg,Peter Handke,116
http://www.wikidata.org/entity/Q477707,L'Enfant sauvage,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%2C%20the%20salvage%20of%20Aveyron%2C%20end%20XVIIIe.jpg,François Truffaut,81
http://www.wikidata.org/entity/Q477782,El topo,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Topo.jpg,Alejandro Jodorowsky,125
http://www.wikidata.org/entity/Q477852,Le Cheval de fer,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Iron%20Horse%20%281924%29%20still%202.jpg,John Ford,133
http://www.wikidata.org/entity/Q478209,Assurance sur la mort,http://commons.wikimedia.org/wiki/Special:FilePath/Double-Indemnity-LIFE-1944-2.jpg,Billy Wilder,107
http://www.wikidata.org/entity/Q478366,Rocky 2,http://commons.wikimedia.org/wiki/Special:FilePath/Rocky%20II%20Logo.png,Sylvester Stallone,119
http://www.wikidata.org/entity/Q478371,Madame Miniver,http://commons.wikimedia.org/wiki/Special:FilePath/Greer%20teresa%20pidgeon%20miniverpic.jpg,William Wyler,134
http://www.wikidata.org/entity/Q478395,Le Voyeur,http://commons.wikimedia.org/wiki/Special:FilePath/Carl.boehm.jpg,Michael Powell,101
http://www.wikidata.org/entity/Q478944,Tap,http://commons.wikimedia.org/wiki/Special:FilePath/1128248526%20b9ed1c4ef5%20o.png,Nick Castle,111
http://www.wikidata.org/entity/Q479462,Les Rats du désert,http://commons.wikimedia.org/wiki/Special:FilePath/TitleTheDesertRatsTrailerScreenshot1953.jpg,Robert Wise,88
http://www.wikidata.org/entity/Q480109,Passion,http://commons.wikimedia.org/wiki/Special:FilePath/Madame%20DuBarry%20%281919%29%20-%201.jpg,Ernst Lubitsch,113
http://www.wikidata.org/entity/Q480273,Nous sommes la nuit,http://commons.wikimedia.org/wiki/Special:FilePath/Wir%20sind%20die%20Nacht%20%28%C3%96sterreichpremiere%202010.10.27%29%20Dennis%20Gansel%2C%20Max%20Riemelt.jpg,Dennis Gansel,100
http://www.wikidata.org/entity/Q482425,An Englishman in New York,http://commons.wikimedia.org/wiki/Special:FilePath/Cynthia%20Nixon%20John%20Hurt%20Swoosie%20Kurtz%202009%20Tribeca.jpg,Richard Laxton,74
http://www.wikidata.org/entity/Q482662,L'Enfer du dimanche,http://commons.wikimedia.org/wiki/Special:FilePath/Any%20Given%20Sunday.png,Oliver Stone,162
http://www.wikidata.org/entity/Q483197,Pietà,http://commons.wikimedia.org/wiki/Special:FilePath/Cast%20and%20director%20of%20Piet%C3%A0.jpg,Kim Ki-duk,104
http://www.wikidata.org/entity/Q484675,Léon,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20the%20Professional.png,Luc Besson,110
http://www.wikidata.org/entity/Q485935,Midnight,http://commons.wikimedia.org/wiki/Special:FilePath/Midnight%201934%20poster.jpg,Chester Erskine,76
http://www.wikidata.org/entity/Q486591,Anastasia,http://commons.wikimedia.org/wiki/Special:FilePath/Anastasia%20trailer1.jpg,Anatole Litvak,105
http://www.wikidata.org/entity/Q486826,L'Homme qui en savait trop,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Stewart%20in%20The%20Man%20Who%20Knew%20Too%20Much%20trailer.jpg,Alfred Hitchcock,120
http://www.wikidata.org/entity/Q487492,Far Away : Les Soldats de l'espoir,http://commons.wikimedia.org/wiki/Special:FilePath/My%20Way%20logo.svg,Kang Je-gyu,144
http://www.wikidata.org/entity/Q487789,La Grande Vadrouille,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Grande%20Vadrouille%20%E2%80%94%20Casque%20allemand%20et%20clap%20de%20tournage.jpg,Gérard Oury,125
http://www.wikidata.org/entity/Q487789,La Grande Vadrouille,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Grande%20Vadrouille%20%E2%80%94%20Casque%20allemand%20et%20clap%20de%20tournage.jpg,Gérard Oury,132
http://www.wikidata.org/entity/Q487978,Austin Powers 2 : L'Espion qui m'a tirée,http://commons.wikimedia.org/wiki/Special:FilePath/Austin%20power%202.png,Jay Roach,95
http://www.wikidata.org/entity/Q488222,The Host,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%82%AC%EC%A7%84%20100.jpg,Bong Joon-ho,119
http://www.wikidata.org/entity/Q488376,Autopsie d'un meurtre,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Stewart%20-%201959.jpg,Otto Preminger,160
http://www.wikidata.org/entity/Q488496,Trois Nuits d'amour,http://commons.wikimedia.org/wiki/Special:FilePath/Marlene%20Dietrich%20ve%20filmu%20Caf%C3%A9%20Elektric%20%281927%29.png,Gustav Ucicky,91
http://www.wikidata.org/entity/Q488496,Trois Nuits d'amour,http://commons.wikimedia.org/wiki/Special:FilePath/Marlene%20Dietrich%20ve%20filmu%20Caf%C3%A9%20Elektric%20%281927%29.png,Karl Hartl,91
http://www.wikidata.org/entity/Q490300,L'Homme au million,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Million%20Pound%20Note%201954%20advertisement.jpg,Ronald Neame,91
http://www.wikidata.org/entity/Q490464,Il était une fois,http://commons.wikimedia.org/wiki/Special:FilePath/116BtwBdwyRSD.jpg,Kevin Lima,103
http://www.wikidata.org/entity/Q490566,Rendez-vous avec la mort,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A4%D7%99%D7%98%D7%A8%20%D7%99%D7%95%D7%A1%D7%98%D7%99%D7%A0%D7%95%D7%91%20%D7%95%D7%A1%D7%A8%20%D7%92%D7%B3%D7%95%D7%9F%20%D7%92%D7%99%D7%9C%D7%92%D7%95%D7%93%20%D7%91%D7%A1%D7%A8%D7%98%20%D7%9E%D7%A4%D7%92%D7%A9%20%D7%A2%D7%9D%20%D7%94%D7%9E%D7%95%D7%95%D7%AA.jpg,Michael Winner,96
http://www.wikidata.org/entity/Q490632,Arabesque,http://commons.wikimedia.org/wiki/Special:FilePath/Loren%20Peck%201966.jpg,Stanley Donen,101
http://www.wikidata.org/entity/Q491335,Différent des autres,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20als%20die%20andern%201919%20poster.jpg,Richard Oswald,50
http://www.wikidata.org/entity/Q491341,Thé et Sympathie,http://commons.wikimedia.org/wiki/Special:FilePath/ZumaBeachCountyPark.jpg,Vincente Minnelli,122
http://www.wikidata.org/entity/Q491800,Bienvenue à Gattaca,http://commons.wikimedia.org/wiki/Special:FilePath/Gattaca.jpg,Andrew Niccol,101
http://www.wikidata.org/entity/Q492332,Les Femmes de l'ombre,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul-Salom%C3%A9-Femmes-ombre-2.JPG,Jean-Paul Salomé,117
http://www.wikidata.org/entity/Q492521,In Another Country,http://commons.wikimedia.org/wiki/Special:FilePath/In%20another%20country%20Cannes%202012.jpg,Hong Sang-soo,89
http://www.wikidata.org/entity/Q493807,Angel Heart,http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20Heart%20Filmlogo.png,Alan Parker,113
http://www.wikidata.org/entity/Q494085,MASH,http://commons.wikimedia.org/wiki/Special:FilePath/M%2AA%2AS%2AH%20%281970%20film%20poster%29.jpg,Robert Altman,116
http://www.wikidata.org/entity/Q494722,Stand by Me,http://commons.wikimedia.org/wiki/Special:FilePath/The%20%22Stand%20By%20Me%22%20bridge%20at%20Lake%20Britton%20%286729374065%29.jpg,Rob Reiner,89
http://www.wikidata.org/entity/Q495804,Le Vol du Phœnix,http://commons.wikimedia.org/wiki/Special:FilePath/Attenborough%2C%20Stewart%20%26%20Kr%C3%BCger%20The%20Flight%20of%20the%20Phoenix%20Still.jpg,Robert Aldrich,142
http://www.wikidata.org/entity/Q495820,Downhill,http://commons.wikimedia.org/wiki/Special:FilePath/Benson%2C%20Irvine%20Downhill%201927%20still.jpg,Alfred Hitchcock,80
http://www.wikidata.org/entity/Q495924,La Ville écartelée,http://commons.wikimedia.org/wiki/Special:FilePath/Cornell%20Borchers-Montgomery%20Clift%20in%20The%20Big%20Lift.jpg,George Seaton,119
http://www.wikidata.org/entity/Q496255,Le crime était presque parfait,http://commons.wikimedia.org/wiki/Special:FilePath/Dial%20M%20for%20Murder%20%281954%29%20trailer%203.jpg,Alfred Hitchcock,101
http://www.wikidata.org/entity/Q496266,Charade,http://commons.wikimedia.org/wiki/Special:FilePath/Audrey%20Hepburn%20and%20Cary%20Grant%201.jpg,Stanley Donen,113
http://www.wikidata.org/entity/Q496724,The Chaser,http://commons.wikimedia.org/wiki/Special:FilePath/2008-05-17%20%C3%89quipe%20du%20film%20The%20Chaser.jpg,Na Hong-jin,123
http://www.wikidata.org/entity/Q497005,La Taverne de la Jamaïque,http://commons.wikimedia.org/wiki/Special:FilePath/Laughton%20Hitchcock.jpg,Alfred Hitchcock,95
http://www.wikidata.org/entity/Q497027,Les cadavres ne portent pas de costard,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Martin.jpg,Carl Reiner,88
http://www.wikidata.org/entity/Q497311,La Maison du docteur Edwardes,http://commons.wikimedia.org/wiki/Special:FilePath/Spellbound-1945.jpg,Alfred Hitchcock,111
http://www.wikidata.org/entity/Q497924,Un homme dans la foule,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Face%20in%20the%20Crowd%20%281957%20poster%29.jpg,Elia Kazan,125
http://www.wikidata.org/entity/Q498105,A Better Tomorrow,http://commons.wikimedia.org/wiki/Special:FilePath/BETTERTOMORROW.jpg,Song Hae-sung,124
http://www.wikidata.org/entity/Q261854,Les Géants de l'Ouest,http://commons.wikimedia.org/wiki/Special:FilePath/Rock%20Hudson-John%20Wayne%20in%20The%20Undefeated.jpg,John Wayne,119
http://www.wikidata.org/entity/Q261854,Les Géants de l'Ouest,http://commons.wikimedia.org/wiki/Special:FilePath/Rock%20Hudson-John%20Wayne%20in%20The%20Undefeated.jpg,Andrew V. McLaglen,119
http://www.wikidata.org/entity/Q261951,Fiamme sul mare,http://commons.wikimedia.org/wiki/Special:FilePath/Fiamme%20sul%20mare%20%281947%29%20Carlo%20Ninchi.png,Michał Waszyński,81
http://www.wikidata.org/entity/Q261951,Fiamme sul mare,http://commons.wikimedia.org/wiki/Special:FilePath/Fiamme%20sul%20mare%20%281947%29%20Carlo%20Ninchi.png,Vittorio Cottafavi,81
http://www.wikidata.org/entity/Q262793,"Tarzan, l'homme singe",http://commons.wikimedia.org/wiki/Special:FilePath/Tarzan%20the%20Ape%20Man%20%281932%29%20Trailer%20-O%27Sullivan%20%26%20Weissmuller.jpg,W. S. Van Dyke,99
http://www.wikidata.org/entity/Q262980,Détective privé,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Newman%20Harper.jpg,Jack Smight,121
http://www.wikidata.org/entity/Q263460,La Dernière Cible,http://commons.wikimedia.org/wiki/Special:FilePath/Dirty%20harry%20dead%20pool%20de.svg,Buddy Van Horn,87
http://www.wikidata.org/entity/Q263583,La Nuit de tous les mystères,http://commons.wikimedia.org/wiki/Special:FilePath/House%20on%20Haunted%20Hill.jpg,William Castle,75
http://www.wikidata.org/entity/Q264577,Ainsi sont les femmes,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Date%20With%20Judy%20Poster.jpg,Richard Thorpe,113
http://www.wikidata.org/entity/Q264893,L'Impossible Amour,http://commons.wikimedia.org/wiki/Special:FilePath/Bette%20Davis%20and%20Gig%20Young%20in%20%27Old%20Acquaintance%27%2C%201943.jpg,Vincent Sherman,110
http://www.wikidata.org/entity/Q265203,Rêve de femmes,http://commons.wikimedia.org/wiki/Special:FilePath/Kvinnodr%C3%B6m%20%28Ulf%20Palme-Eva%20Dahlbeck%29.jpg,Ingmar Bergman,87
http://www.wikidata.org/entity/Q265965,Eden à l'ouest,http://commons.wikimedia.org/wiki/Special:FilePath/20080422CostaGavras%20002.jpg,Costa-Gavras,111
http://www.wikidata.org/entity/Q266209,Source Code,http://commons.wikimedia.org/wiki/Special:FilePath/Source%20Code.svg,Duncan Jones,93
http://www.wikidata.org/entity/Q266596,Panique dans la rue,http://commons.wikimedia.org/wiki/Special:FilePath/Kazan%27s%20Panic%20in%20the%20Street%20trailer%20screenshot%20%2821%29.jpg,Elia Kazan,96
http://www.wikidata.org/entity/Q266656,Kid d'Espagne,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Kid%20from%20Spain%20ad%20from%2C%20The%20Film%20Daily%2C%20Jul-Dec%201932%20%28page%201121%20crop%29.jpg,Leo McCarey,96
http://www.wikidata.org/entity/Q267281,Sonny Boy,http://commons.wikimedia.org/wiki/Special:FilePath/Sergio-hasselbaink.jpg,Maria Peters,132
http://www.wikidata.org/entity/Q270215,Contact,http://commons.wikimedia.org/wiki/Special:FilePath/Contact%20uniforms.jpg,Robert Zemeckis,144
http://www.wikidata.org/entity/Q270470,Peter Pan,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Pan%20disney.jpg,Clyde Geronimi,76
http://www.wikidata.org/entity/Q270470,Peter Pan,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Pan%20disney.jpg,Hamilton Luske,76
http://www.wikidata.org/entity/Q270470,Peter Pan,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Pan%20disney.jpg,Wilfred Jackson,76
http://www.wikidata.org/entity/Q270510,La Garçonnière,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Apartment%20%281960%20poster%29.jpg,Billy Wilder,125
http://www.wikidata.org/entity/Q270599,Scream 2,http://commons.wikimedia.org/wiki/Special:FilePath/Scream%202%20logo.jpg,Wes Craven,120
http://www.wikidata.org/entity/Q271690,Mars Attacks!,http://commons.wikimedia.org/wiki/Special:FilePath/HKSM%20%E9%A6%99%E6%B8%AF%E5%A4%AA%E7%A9%BA%E9%A4%A8%20Hong%20Kong%20Space%20Museum%20exhibits%20The%20War%20of%20The%20Worlds%20Jan-2013.JPG,Tim Burton,106
http://www.wikidata.org/entity/Q271830,Le Troisième Homme,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Third%20Man%20%281949%20American%20theatrical%20poster%29.jpg,Carol Reed,104
http://www.wikidata.org/entity/Q272036,Les Ailes,http://commons.wikimedia.org/wiki/Special:FilePath/Wings%20%281927%29%20poster.jpg,William A. Wellman,141
